Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
11,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/large-it-may-perform-better-than-large-banks-second-rung-bfsi-domestic-consumption-good-bets-digant-haria/articleshow/120557169.cms,Coforge,AI,Negative,0.2,0.086,0,"Large IT may perform better than large banks; second-rung BFSI,"
12,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/long-term-outlook-good-for-it-services-sector-macquaries-ravi-menon-bullish-on-5-large-and-midcap-stocks/articleshow/112707059.cms,Coforge,AI,Positive,0.3,0.111,0,Long-term outlook good for IT services sector; Macquarie's Ravi Menon
13,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/use-any-rallies-to-switch-from-it-to-domestic-themes-vinit-bolinjkar/articleshow/109841113.cms,Coforge,AI,Positive,0.3,0.139,0,Use any rallies to switch from IT to domestic themes:
14,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-made-nomura-turn-bullish-on-indian-it-sector-abhishek-bhandari-answers/articleshow/111487716.cms,Coforge,AI,Positive,0.375,0.074,0,What made Nomura turn bullish on Indian IT sector? Abhishek
15,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/coforge-and-hcl-tech-top-it-picks-with-potential-23-returns-each/articleshow/115352498.cms,Coforge,AI,Positive,0.55,0.264,0,Coforge and HCL Tech: Top IT picks with potential 23%
16,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/coforge-shares-earn-upgrades-morgan-stanley-gives-rs-11500-target-price/articleshow/118725904.cms,Coforge,AI,Positive,0.45,0.171,0,"Coforge shares earn upgrades, Morgan Stanley gives Rs 11,500 target"
17,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/explained-why-tcs-firing-12000-employees-may-be-a-canary-in-the-mine-and-what-it-means-for-investors/articleshow/122947344.cms,Coforge,AI,Positive,0.375,0.07,0,"Explained: Why TCS firing 12,000 employees may be a canary"
18,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fo-talk-nifty-needs-to-break-above-23807-for-trend-reversal-rahul-ghose/articleshow/119068353.cms,Coforge,AI,Positive,0.3,0.338,0,"F&O Talk | Nifty needs to break above 23,807 for"
19,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/from-cyient-to-tcs-49-it-stocks-see-fii-selling-amid-year-long-slump-do-you-own-any/articleshow/125970165.cms,Coforge,AI,Positive,0.275,0.217,0,"From Cyient to TCS, 49 IT stocks see FII selling"
20,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-sector-stabilising-motilal-oswal-sees-1633-upside-in-hcl-tech-coforge/articleshow/125101040.cms,Coforge,AI,Positive,0.55,0.142,0,IT sector stabilising; Motilal Oswal sees 16–33% upside in HCL
21,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-hit-decade-high-3-2-dividend-yield-as-fiis-flee-should-you-buy-tcs-infosys-wipro-before-q1-results/articleshow/122310362.cms,Coforge,AI,Positive,0.55,0.145,0,IT stocks hit decade-high 3.2% dividend yield as FIIs flee.
22,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/jpmorgan-downgrades-hcl-tech-slashes-target-prices-across-indian-it-on-muted-fy26-growth-outlook/articleshow/119896294.cms,Coforge,AI,Negative,0.275,0.081,0,"JPMorgan downgrades HCL Tech, slashes target prices across Indian IT"
23,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-gains-115-pts-nifty-above-23200-as-it-and-pharma-stocks-lift-d-street/articleshow/117485619.cms,Coforge,AI,Positive,0.65,0.176,0,"Market Wrap: Sensex gains 115 pts, Nifty above 23,200 as"
24,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stable-largecaps-or-high-growth-tier-2-bets-investors-it-stock-conundrum-at-play/articleshow/119931088.cms,Coforge,AI,Positive,0.375,0.092,0,Stable largecaps or high-growth tier-2 bets? Investors' IT stock conundrum
25,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-lic-sobha-ola-electric-kotak-bank-ril-adani-energy-solutions/articleshow/124829533.cms,Coforge,AI,Positive,0.3,0.086,0,"Stocks in news: LIC, Sobha, Ola Electric, Kotak Bank, RIL,"
26,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-pnb-indigo-sigachi-industries-coal-india-coforge/articleshow/126222281.cms,Coforge,AI,Positive,0.675,0.187,0,"Stocks in news: PNB, IndiGo, Sigachi Industries, Coal India, Coforge"
27,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-icici-securities-upgrades-city-union-bank-anandrathi-sees-over-30-upside-in-coforge/articleshow/118776110.cms,Coforge,AI,Positive,0.575,0.286,0,Stocks to buy today: ICICI Securities upgrades City Union Bank;
28,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/strong-order-booking-project-ramp-ups-to-keep-coforge-revenue-upbeat/articleshow/124851026.cms,Coforge,AI,Positive,0.375,0.082,0,"Strong order booking, project ramp ups to keep Coforge revenue"
29,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/tcs-infosys-wipro-rally-up-to-3-as-dovish-fed-outlook-lifts-indian-it-stocks/articleshow/119240222.cms,Coforge,AI,Positive,0.45,0.21,0,"TCS, Infosys, Wipro rally up to 3% as dovish Fed"
30,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/too-early-to-write-obituaries-for-indian-it-companies-says-gurmeet-chadha-slams-analysts/articleshow/124365264.cms,Coforge,AI,Positive,0.375,0.093,0,"Too early to write obituaries for Indian IT companies, says"
31,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/why-is-the-stock-market-rising-today-sensex-surges-over-900-pts-nifty-above-24550-6-key-factors-behind-the-rally/articleshow/120812826.cms,Coforge,AI,Positive,0.2,0.246,0,Why is the stock market rising today? Sensex surges over
32,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/why-stock-market-is-falling-today-sensex-falls-over-650-pts-nifty-slips-below-25050-3-reasons-behind-the-slump/articleshow/122876302.cms,Coforge,AI,Negative,0.375,0.124,0,"Why stock market fell today: Sensex falls 542 pts, Nifty"
33,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/will-encora-acquisition-cement-coforges-ai-leadership-in-healthcare-and-hi-tech/articleshow/126222169.cms,Coforge,AI,Positive,1.0,0.104,0,Will Encora acquisition cement Coforge’s AI leadership in healthcare and
34,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/the-resurgence-of-the-it-sector-a-bright-future-ahead/articleshow/120887072.cms,Coforge,AI,Positive,0.475,0.208,0,The Resurgence of the IT Sector: A Bright Future Ahead
35,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/company/corporate-trends/altimetrik-nears-rs-5100-crore-acquisition-of-slk-software/articleshow/121473575.cms,Coforge,AI,Positive,0.275,0.205,0,"Altimetrik nears Rs 5,100 crore acquisition of SLK Software"
36,economictimes.indiatimes.com,https://economictimes.indiatimes.com/nri/latest-updates/indian-it-firms-downplay-impact-of-us-h-1b-fee-hike-but-analysts-warn-of-medium-term-cost-pressure/articleshow/124039951.cms,Coforge,AI,Positive,0.55,0.088,0,H-1B visa fee: Indian IT firms downplay impact of US
37,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/big-it-expects-growth-momentum-to-continue-in-september-quarter/articleshow/113860625.cms,Coforge,AI,Positive,0.55,0.09,0,Indian IT earnings: Big IT expects growth momentum to continue
38,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/coforge-cigniti-forge-ahead-with-proposed-merger/articleshow/116608622.cms,Coforge,AI,Positive,0.675,0.138,0,"Coforge cigniti: Coforge, Cigniti forge ahead with proposed merger -"
39,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/erd-bucks-slowdown-in-tech-hiring/articleshow/111411418.cms,Coforge,AI,Positive,0.75,0.2,0,ER&D: Strong ER&D demand helps IT buck overall soft hiring
40,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/in-it-services-market-nimble-midsize-cos-gain-over-large-caps/articleshow/125986537.cms,Coforge,AI,Positive,0.475,0.284,0,"In IT services market, nimble midsize cos gain over large"
41,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/indian-it-sees-pockets-of-h2-recovery-in-us-eu-as-bfsi-revs-up/articleshow/124833768.cms,Coforge,AI,Positive,0.475,0.151,0,"Indian IT sees pockets of H2 recovery in US, EU"
42,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/indias-tech-mas-on-a-three-year-high-with-deal-value-touching-29-billion/articleshow/126219507.cms,Coforge,AI,Positive,0.55,0.06,0,India's tech M&As on a three-year high with deal value
43,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/it-grappling-with-cost-pressures-as-pricing-shifts-from-effort-to-outcomes/articleshow/123080094.cms,Coforge,AI,Negative,0.475,0.054,0,IT grappling with cost pressures as pricing shifts from effort
44,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/it-midcaps-pull-away-from-delivery-model-linked-to-headcount/articleshow/125143055.cms,Coforge,AI,Positive,0.75,0.134,0,IT midcaps pull away from delivery model linked to headcount
45,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/ltimindtree-wins-its-largest-ever-deal-sources-peg-size-at-580-million/articleshow/124342656.cms,Coforge,AI,Positive,0.6,0.222,0,LTIMindtree wins its largest-ever deal; sources peg size at $580
46,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/muted-q1-awaits-it-on-sluggish-spends-and-deal-momentum/articleshow/122191084.cms,Coforge,AI,Positive,0.475,0.227,0,Muted Q1 awaits IT on sluggish spends and deal momentum
47,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-startup-and-tech-stories-of-the-week/articleshow/112416140.cms,Coforge,AI,Positive,0.475,0.082,0,Top startup and tech stories of the week
48,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-tech-and-startup-stories-this-week/articleshow/122912555.cms,Coforge,AI,Positive,0.4,0.102,0,Top tech and startup stories this week
49,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/coforge-cigniti-merger-oyo-acquires-g6-hospitality/articleshow/116613684.cms,Coforge,AI,Positive,0.75,0.028,0,Coforge-Cigniti merger; Oyo acquires G6 Hospitality
50,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/it-sector-adds-fewer-hands-bigbaskets-muted-financials/articleshow/122892169.cms,Coforge,AI,Positive,0.55,0.157,0,IT sector adds fewer hands; BigBasket’s muted financials
51,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/peak-xv-downsizes-fund-paytms-employee-costs-go-up/articleshow/113866371.cms,Coforge,AI,Positive,0.575,0.049,0,Peak XV downsizes $2.85 billion fund; Paytm’s employee costs go
52,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/q-comm-audits-modest-q1-for-it-firms/articleshow/111444574.cms,Coforge,AI,Positive,0.55,0.068,0,Q-comm audits; modest Q1 for IT firms
53,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/coforge-encora-2-3-bn-deal-zepto-ipo-papers-likely-this-week/articleshow/126190824.cms,Coforge,AI,Positive,0.75,0.081,0,Coforge-Encora $2.3 bn deal; Zepto's IPO filing
54,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/q-comm-audits-modest-q1-for-it-firms/articleshow/111444574.cms,Coforge,Anthropic,Positive,0.475,0.085,0,Q-comm audits; modest Q1 for IT firms
55,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/121479812.cms,Coforge,Economics,Positive,0.375,0.019,0,Stock market update: Nifty IT index advances 0.99% in an
56,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/122245921.cms,Coforge,Economics,Positive,0.3,0.04,0,2 top stock recommendations from CA Rudramurthy
57,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/122429925.cms,Coforge,Economics,Neutral,0.3,1.0,0,Mazagon Dock and CONCOR among stocks bought and sold by
58,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/122557009.cms,Coforge,Economics,Negative,0.375,0.04,0,Stock market update: Nifty IT index advances 0.14% in a
59,economictimes.indiatimes.com,https://economictimes.indiatimes.com/jobs/mid-career/tier-2-it-firms-upstage-sector-leaders-in-talent-poaching/articleshow/110774044.cms,Coforge,Economics,Positive,0.35,0.071,0,Midcap IT companies in India poach talent from industry majors
60,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/3-sectors-vinay-rajani-is-bullish-on-for-near-term/articleshow/113842944.cms,Coforge,Economics,Positive,0.3,0.06,0,3 sectors Vinay Rajani is bullish on for near term
61,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/are-auto-stocks-value-buys-now-how-will-maharashtra-election-results-impact-realty-stocks-chakri-lokapriya-answers/articleshow/115736466.cms,Coforge,Economics,Positive,0.45,0.215,0,Are auto stocks value buys now? How will Maharashtra election
62,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/cautious-on-largecap-it-metals-zomato-or-swiggy-reliance-can-be-portfolio-bets-dipan-mehta/articleshow/116198052.cms,Coforge,Economics,Positive,0.45,0.052,0,"Cautious on largecap IT, metals; Zomato or Swiggy & Reliance"
63,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/could-it-make-a-meaningful-comeback-in-q1-deven-choksey-explains/articleshow/111421305.cms,Coforge,Economics,Positive,0.45,0.09,0,Could IT make a meaningful comeback in Q1? Deven Choksey
64,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/encora-buyout-widens-healthcare-high-tech-play-for-coforge-rahul-jain/articleshow/126225582.cms,Coforge,Economics,Positive,0.475,0.133,0,"Encora buyout widens healthcare, high-tech play for Coforge: Rahul Jain"
65,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-eyes-key-support-at-23750-further-fall-may-test-the-200-dema-sudeep-shah-of-sbi-securities/articleshow/114652815.cms,Coforge,Economics,Positive,0.3,0.074,0,"F&O Talk | Nifty eyes key support at 23,750; further"
66,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-faces-reversal-signals-and-weaker-breadth-key-support-at-24500-24400-sudeep-shah-of-sbi-securities/articleshow/113149013.cms,Coforge,Economics,Positive,0.4,0.089,0,"F&O Talk| Nifty faces reversal signals and weaker breadth, key"
67,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-recovery-faces-key-test-at-23000-will-bulls-take-control-rahul-ghose-of-hedged-in-answers/articleshow/118819257.cms,Coforge,Economics,Positive,0.475,0.101,0,"F&O Talk | Nifty recovery faces key test at 23,000."
68,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/go-overweight-on-pharma-buy-midcap-it-basket-tier-ii-psu-banks-now-dipan-mehta/articleshow/114509667.cms,Coforge,Economics,Positive,0.375,0.063,0,"Go overweight on pharma; buy midcap IT basket, tier II"
69,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/gst-led-consumption-boost-dabur-marico-trent-cement-names-look-promising-rajesh-palviya/articleshow/124060759.cms,Coforge,Economics,Positive,0.3,0.066,0,"GST-led consumption boost: Dabur, Marico, Trent, cement names look promising:"
70,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/india-inc-earnings-show-early-signs-of-recovery-q2-may-see-boost-mayuresh-joshi-head-equity-marketsmith-india/articleshow/121057129.cms,Coforge,Economics,Positive,0.375,0.12,0,India Inc earnings show early signs of recovery; Q2 may
71,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/indian-markets-to-face-cyclical-consolidation-limited-upside-dhiraj-agarwal/articleshow/118751876.cms,Coforge,Economics,Neutral,0.3,1.0,0,"Indian markets to face cyclical consolidation, limited upside: Dhiraj Agarwal"
72,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/invest-in-lenskart-ipo-for-listing-gains-long-term-buyers-should-wait-rahul-shah/articleshow/124989068.cms,Coforge,Economics,Positive,0.4,0.097,0,"Invest in Lenskart IPO for listing gains, long-term buyers should"
73,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/is-it-time-to-start-buying-the-fear-and-volatility-now-prateek-agrawal-answers/articleshow/115889120.cms,Coforge,Economics,Negative,0.375,0.04,0,Is it time to buy the fear and volatility? Prateek
74,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/it-q2-earnings-to-be-a-mixed-bag-coforge-and-eclerx-shine-among-mid-and-smallcaps-abhishek-bhandari-nomura/articleshow/113907824.cms,Coforge,Economics,Positive,0.475,0.078,0,IT Q2 earnings to be a mixed bag; Coforge and
75,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/it-stocks-in-for-more-trouble-ahead-sell-on-rise-rupak-de-lkp-securities/articleshow/120051682.cms,Coforge,Economics,Negative,0.475,0.117,0,"IT stocks in for more trouble ahead, sell on rise:"
76,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/large-it-may-perform-better-than-large-banks-second-rung-bfsi-domestic-consumption-good-bets-digant-haria/articleshow/120557169.cms,Coforge,Economics,Negative,0.375,0.084,0,"Large IT may perform better than large banks; second-rung BFSI,"
77,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/long-term-outlook-good-for-it-services-sector-macquaries-ravi-menon-bullish-on-5-large-and-midcap-stocks/articleshow/112707059.cms,Coforge,Economics,Positive,0.3,0.088,0,Long-term outlook good for IT services sector; Macquarie's Ravi Menon
78,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/market-shows-signs-of-stability-despite-uneasiness-hemang-jani/articleshow/118960759.cms,Coforge,Economics,Positive,0.375,0.108,0,Market shows signs of stability despite uneasiness: Hemang Jani
79,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/nifty-it-to-see-4-upside-rajesh-palviya-sees-rally-extending-toward-37500/articleshow/120642087.cms,Coforge,Economics,Positive,0.3,0.034,0,Nifty IT to see 4% upside: Rajesh Palviya sees rally
80,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/pankaj-pandey-on-5-sectors-that-look-good-to-bet-on-in-this-market/articleshow/122811402.cms,Coforge,Economics,Positive,0.3,0.073,0,Pankaj Pandey on 5 sectors that look good to bet
81,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/pharma-sector-remains-attractive-despite-market-volatility-dipan-mehta/articleshow/118377150.cms,Coforge,Economics,Positive,0.3,0.041,0,Pharma sector remains attractive despite market volatility: Dipan Mehta
82,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/sandip-sabharwal-on-what-should-investors-do-with-it-stocks-ahead-of-earning-season/articleshow/113927329.cms,Coforge,Economics,Negative,0.375,0.019,0,Sandip Sabharwal on what should investors do with IT stocks
83,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/tcs-coforge-intellect-showing-recovery-signs-rupak-de/articleshow/120681534.cms,Coforge,Economics,Positive,0.475,0.065,0,"TCS, Coforge, Intellect showing recovery signs: Rupak De"
84,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/use-any-rallies-to-switch-from-it-to-domestic-themes-vinit-bolinjkar/articleshow/109841113.cms,Coforge,Economics,Positive,0.3,0.03,0,Use any rallies to switch from IT to domestic themes:
85,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/want-to-play-safe-stick-to-these-3-stocks-be-selective-in-pharma-sudip-bandyopadhyay/articleshow/118421626.cms,Coforge,Economics,Positive,0.375,0.146,0,Want to play safe? Stick to these 3 stocks; be
86,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-made-nomura-turn-bullish-on-indian-it-sector-abhishek-bhandari-answers/articleshow/111487716.cms,Coforge,Economics,Neutral,0.475,0.956,0,What made Nomura turn bullish on Indian IT sector? Abhishek
87,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-to-do-with-zomato-tata-investment-and-4-other-stocks-aamar-deo-singh-of-angel-one-decodes/articleshow/108753038.cms,Coforge,Economics,Positive,0.4,0.098,0,"What to do with Zomato, Tata Investment and 4 other"
88,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-to-expect-from-it-sector-is-the-storm-over-for-adani-stocks-mayuresh-joshi-answers/articleshow/115772789.cms,Coforge,Economics,Positive,0.375,0.057,0,What to expect from IT sector? Is the storm over
89,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/will-the-rally-in-pharma-and-realty-sector-sustain-next-week-sudip-bandyopadhyay-answers/articleshow/107963222.cms,Coforge,Economics,Positive,0.3,0.031,0,Will the rally in pharma and realty sector sustain next
90,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/3-1-billion-vishal-windfall-for-pe-partners-in-ipo-biggest-capital-gains-for-a-pe-in-india/articleshow/116613233.cms,Coforge,Economics,Neutral,0.3,1.0,0,$3.1 billion Vishal windfall for PE partners in IPO :
91,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/hexaware-tech-lists-at-5-above-ipo-price/articleshow/118401157.cms,Coforge,Economics,Positive,0.475,0.084,0,Hexaware Tech lists at 5% above IPO price
92,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/hexaware-technologies-ipo-to-open-for-subscription-on-february-12-price-band-fixed-at-rs-674-708-per-share/articleshow/117966909.cms,Coforge,Economics,Positive,0.3,0.065,0,"Hexaware Technologies IPO to open for subscription on February 12,"
93,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/q2-results-today-bajaj-finance-paytm-zomato-among-70-companies-to-announce-earnings-on-tuesday/articleshow/114444069.cms,Coforge,Economics,Positive,0.375,0.091,0,"Q2 results today: Bajaj Finance, Paytm, Zomato among 70 companies"
94,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stock-strategy-how-to-trade-coforge-offs-aditya-birla-capital/articleshow/106853576.cms,Coforge,Economics,Positive,0.475,0.082,0,"F&O Stock Strategy: How to trade Coforge, OFFS, Aditya Birla"
95,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-eicher-motors-polycab-among-5-stocks-with-short-buildup/articleshow/106479576.cms,Coforge,Economics,Positive,0.375,0.064,0,"F&O stocks: Eicher Motors, Polycab among 5 stocks with short"
96,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-irctc-coforge-among-5-stocks-with-long-buildup/articleshow/108997868.cms,Coforge,Economics,Positive,0.475,0.06,0,"F&O stocks: IRCTC, Coforge among 5 stocks with long buildup"
97,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-or-sell-today-top-7-trading-ideas-for-13-february-2024/articleshow/107645821.cms,Coforge,Economics,Positive,0.375,0.045,0,F&O stocks to buy or sell today: Top 7 trading
98,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-ril-icici-bank-among-top-7-trading-ideas-for-20-february-2024/articleshow/107838886.cms,Coforge,Economics,Positive,0.375,0.101,0,"F&O stocks to buy today: RIL, ICICI Bank among top"
99,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/coforge-q2-results-pat-jumps-86-yoy-to-rs-376-crore-revenue-rises-32-check-dividend/articleshow/124785438.cms,Coforge,Economics,Positive,0.475,0.094,0,Coforge Q2 Results: PAT jumps 86% YoY to Rs 376
100,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/it-q4-preview-tech-giants-to-see-modest-quarter-all-eyes-on-fy25-guidance/articleshow/109059897.cms,Coforge,Economics,Positive,0.3,0.1,0,IT Q4 Preview: Tech giants to see modest quarter; all
101,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/it-stocks-rally-up-to-32-in-1-month-will-q1-results-mark-end-of-sluggish-revenue-growth/articleshow/111448226.cms,Coforge,Economics,Positive,0.3,0.056,0,IT stocks rally up to 32% in 1 month. Will
102,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-hdfc-bank-hul-among-50-companies-to-announce-earnings/articleshow/117441532.cms,Coforge,Economics,Positive,0.375,0.078,0,"Q3 results today: HDFC Bank, HUL among 50 companies to"
