Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
44,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-rally-stalls-at-key-fibonacci-hurdle-bears-return-at-higher-levels-sudeep-shah/articleshow/123469325.cms,Mphasis,Economics,Positive,0.375,0.1,0,"F&O Talk| Nifty rally stalls at key Fibonacci hurdle, bears"
45,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/go-overweight-on-pharma-buy-midcap-it-basket-tier-ii-psu-banks-now-dipan-mehta/articleshow/114509667.cms,Mphasis,Economics,Positive,0.375,0.063,0,"Go overweight on pharma; buy midcap IT basket, tier II"
46,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/gst-led-consumption-boost-dabur-marico-trent-cement-names-look-promising-rajesh-palviya/articleshow/124060759.cms,Mphasis,Economics,Positive,0.3,0.066,0,"GST-led consumption boost: Dabur, Marico, Trent, cement names look promising:"
47,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/india-inc-earnings-show-early-signs-of-recovery-q2-may-see-boost-mayuresh-joshi-head-equity-marketsmith-india/articleshow/121057129.cms,Mphasis,Economics,Positive,0.375,0.12,0,India Inc earnings show early signs of recovery; Q2 may
48,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/indian-it-sector-shows-resilience-amid-global-headwinds-gaurang-shah/articleshow/124620442.cms,Mphasis,Economics,Positive,0.375,0.089,0,Indian IT sector shows resilience amid global headwinds: Gaurang Shah
49,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/long-term-outlook-good-for-it-services-sector-macquaries-ravi-menon-bullish-on-5-large-and-midcap-stocks/articleshow/112707059.cms,Mphasis,Economics,Positive,0.3,0.078,0,Long-term outlook good for IT services sector; Macquarie's Ravi Menon
50,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/market-shows-signs-of-stability-despite-uneasiness-hemang-jani/articleshow/118960759.cms,Mphasis,Economics,Positive,0.375,0.078,0,Market shows signs of stability despite uneasiness: Hemang Jani
51,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/midcap-it-offers-greater-growth-potential-amid-market-saturation-of-largecap-stocks-nilesh-shah/articleshow/116849280.cms,Mphasis,Economics,Positive,0.3,0.09,0,Midcap IT offers greater growth potential amid market saturation of
52,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/navigating-bull-run-rajesh-palviyas-insights-on-bank-nifty-and-sectoral-moves/articleshow/111536609.cms,Mphasis,Economics,Positive,0.4,0.036,0,Navigating bull run: Rajesh Palviya's insights on Bank Nifty and
53,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/sanjiv-bhasin-picks-3-sectors-that-may-outperform-in-near-term/articleshow/110893718.cms,Mphasis,Economics,Negative,0.4,0.072,0,Sanjiv Bhasin picks 3 sectors that may outperform in near
54,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/sharp-bull-run-in-real-estate-private-capex-to-pick-up-in-infra-varun-saboo/articleshow/113858092.cms,Mphasis,Economics,Positive,0.3,0.037,0,Sharp bull run in real estate; private capex to pick
55,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/tcs-infosys-can-lead-pullback-in-nifty-it-anand-james/articleshow/109871370.cms,Mphasis,Economics,Positive,0.475,0.073,0,"TCS, Infosys can lead pullback in Nifty IT: Anand James"
56,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/things-to-start-looking-bright-for-it-cos-after-a-month-pockets-of-rural-consumption-picking-up-sudip-bandyopadhyay/articleshow/114321414.cms,Mphasis,Economics,Positive,0.475,0.373,0,Things to start looking bright for IT cos after a
57,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/varun-saboo-on-4-themes-that-are-offering-opportunities-to-invest-in/articleshow/113097372.cms,Mphasis,Economics,Positive,0.3,0.015,0,Varun Saboo on 4 themes that are offering opportunities to
58,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/want-to-play-safe-stick-to-these-3-stocks-be-selective-in-pharma-sudip-bandyopadhyay/articleshow/118421626.cms,Mphasis,Economics,Positive,0.375,0.158,0,Want to play safe? Stick to these 3 stocks; be
59,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-could-be-the-high-growth-potential-sectors-in-next-2-3-years-hiren-ved-answers/articleshow/116986235.cms,Mphasis,Economics,Neutral,0.3,1.0,0,What could be potential high growth sectors in next 2-3
60,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-is-keeping-the-bulls-running-in-the-market-chakri-lokapriya-answers/articleshow/112655143.cms,Mphasis,Economics,Positive,0.575,0.064,0,What is keeping the bulls running in the market? Chakri
61,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-made-nomura-turn-bullish-on-indian-it-sector-abhishek-bhandari-answers/articleshow/111487716.cms,Mphasis,Economics,Positive,0.375,0.024,0,What made Nomura turn bullish on Indian IT sector? Abhishek
62,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/hexaware-technologies-ipo-to-open-for-subscription-on-february-12-price-band-fixed-at-rs-674-708-per-share/articleshow/117966909.cms,Mphasis,Economics,Positive,0.3,0.065,0,"Hexaware Technologies IPO to open for subscription on February 12,"
63,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-bhel-jsw-steel-among-5-stocks-with-short-buildup/articleshow/106509428.cms,Mphasis,Economics,Positive,0.3,0.038,0,"F&O stocks: BHEL, JSW Steel among 5 stocks with short"
64,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-oberoi-realty-muthoot-finance-among-5-stocks-with-short-buildup/articleshow/110992961.cms,Mphasis,Economics,Positive,0.375,0.068,0,"F&O stocks: Oberoi Realty, Muthoot Finance among 5 stocks with"
65,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-itc-mcx-among-top-7-trading-ideas-for-19-august-2024/articleshow/112618221.cms,Mphasis,Economics,Negative,0.3,0.149,0,"F&O stocks to buy today: ITC, MCx among top 7"
66,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,Mphasis,Economics,Positive,0.3,0.042,0,Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades
67,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/mphasis-q4-results-profit-dips-3-yoy-revenue-falls-by-5/articleshow/109614620.cms,Mphasis,Economics,Positive,0.475,0.08,0,Mphasis Q4 Results: Profit dips 3% YoY; revenue falls by
68,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q2-results-this-week-swiggy-adani-green-itc-lt-among-300-plus-firms-set-to-declare-september-earnings-maruti-q2/articleshow/124825632.cms,Mphasis,Economics,Positive,0.375,0.118,0,"Q2 results this week: Swiggy, Adani Green, ITC, L&T among"
69,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-adani-enterprises-adani-ports-titan-among-86-companies-to-announce-earnings/articleshow/107308361.cms,Mphasis,Economics,Positive,0.375,0.049,0,"Q3 results today: Adani Enterprises, Adani Ports, Titan among 86"
70,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/small-it-flaunts-strong-numbers-spark-for-even-better-show/articleshow/117501966.cms,Mphasis,Economics,Positive,0.375,0.079,0,"Small IT flaunts strong numbers, spark for even better show"
71,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-monday/articleshow/111904192.cms,Mphasis,Economics,Positive,0.375,0.194,0,Ahead of Market: 10 things that will decide stock action
72,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-monday/articleshow/112082963.cms,Mphasis,Economics,Positive,0.375,0.194,0,Ahead of Market: 10 things that will decide stock action
73,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-monday/articleshow/125032600.cms,Mphasis,Economics,Positive,0.375,0.082,0,Ahead of Market: 10 things that will decide stock market
74,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/122957779.cms,Mphasis,Economics,Positive,0.3,0.207,0,Ahead of Market: 10 things that will decide stock market
75,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/124052827.cms,Mphasis,Economics,Positive,0.375,0.118,0,Ahead of Market: 10 things that will decide stock market
76,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/at-rs-1-5-lakh-crore-promoter-selling-breaks-all-records-in-2025-should-stock-market-investors-worry/articleshow/126069088.cms,Mphasis,Economics,Positive,0.375,0.036,0,"At Rs 1.5 lakh crore, promoter selling breaks all records"
77,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bear-exe-has-crashed-the-system-it-stocks-down-up-to-43-buy-the-dip-or-abort/articleshow/119964749.cms,Mphasis,Economics,Negative,0.375,0.252,0,Bear.exe crashes the system! IT stocks down up to 43%.
78,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-43068-crore-this-week-hdfc-bank-indigo-rvnl-among-stocks-with-major-action/articleshow/112942732.cms,Mphasis,Economics,Positive,0.3,0.037,0,"Block deals worth over Rs 43,068 crore this week. HDFC"
79,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/coforge-wipro-and-other-it-stocks-fall-up-to-5-amid-escalating-u-s-china-trade-tensions/articleshow/120115342.cms,Mphasis,Economics,Positive,0.375,0.097,0,"Coforge, Wipro and other IT stocks fall up to 5%"
80,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/contra-view-h1-b-visa-blow-can-be-margin-boon-for-it-companies-whats-next-for-tech-stocks/articleshow/124047641.cms,Mphasis,Economics,Negative,0.475,0.037,0,Contra view: H1-B visa blow can be margin boon for
81,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/every-second-fii-dollar-now-chasing-financial-stocks-should-you-join-the-stampede/articleshow/121017954.cms,Mphasis,Economics,Positive,0.3,0.06,0,Every second FII dollar now chasing financial stocks: Should you
82,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/explained-why-tcs-firing-12000-employees-may-be-a-canary-in-the-mine-and-what-it-means-for-investors/articleshow/122947344.cms,Mphasis,Economics,Positive,0.3,0.044,0,"Explained: Why TCS firing 12,000 employees may be a canary"
83,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/from-cyient-to-tcs-49-it-stocks-see-fii-selling-amid-year-long-slump-do-you-own-any/articleshow/125970165.cms,Mphasis,Economics,Neutral,0.375,0.921,0,"From Cyient to TCS, 49 IT stocks see FII selling"
84,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/furloughs-to-weigh-on-q3-revenue-of-it-companies-says-motilal-report-hcl-top-buy/articleshow/106485972.cms,Mphasis,Economics,Positive,0.375,0.047,0,"Furloughs to weigh on Q3 revenue of IT companies, says"
85,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tcs-and-other-it-stocks-drop-up-to-2-amid-tariff-jitters-ahead-of-us-inflation-data/articleshow/119635548.cms,Mphasis,Economics,Positive,0.45,0.091,0,"HCL, TCS, and other IT stocks drop up to 2%"
86,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tcs-and-other-it-stocks-rise-up-to-2-after-trump-eases-tariff-worries/articleshow/119457290.cms,Mphasis,Economics,Positive,0.375,0.039,0,"HCL, TCS, and other IT stocks rise up to 2%"
87,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tech-tcs-infosys-other-it-stocks-drop-up-to-4-blame-it-on-accenture/articleshow/108694968.cms,Mphasis,Economics,Negative,0.475,0.041,0,"HCL Tech, TCS, Infosys, other IT stocks drop up to"
88,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hexaware-technologies-shares-trade-at-1-gmp-ahead-of-ipo-opening-tomorrow/articleshow/118137723.cms,Mphasis,Economics,Positive,0.3,0.063,0,Hexaware Technologies shares trade at 1% GMP ahead of IPO
89,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-gail-icici-lombard-pnb-housing-and-infosys/articleshow/108934409.cms,Mphasis,Economics,Positive,0.375,0.043,0,"Hot Stocks: Brokerage view on GAIL, ICICI Lombard, PNB Housing"
90,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,Mphasis,Economics,Positive,0.3,0.042,0,Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades
91,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/in-the-middle-of-global-uncertainties-india-has-the-momentum-says-ceo-of-gic-singapore/articleshow/118746272.cms,Mphasis,Economics,Positive,0.375,0.084,0,"In the middle of global uncertainties, India has the momentum,"
92,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-among-other-it-stocks-slide-up-to-4-as-recession-fears-weigh-on-us-market/articleshow/118874163.cms,Mphasis,Economics,Positive,0.375,0.076,0,Infosys among other IT stocks slide up to 4% as
93,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-block-deal-over-49-lakh-shares-change-hands-stock-falls-3-6/articleshow/108706126.cms,Mphasis,Economics,Positive,0.3,0.045,0,Infosys block deal: Over 49 lakh shares change hands; stock
94,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/investors-become-richer-by-rs-7-93-lakh-crore-as-sensex-rebounds-335-points-to-reclaim-73k/articleshow/108493266.cms,Mphasis,Economics,Positive,0.45,0.093,0,Investors become richer by Rs 8 lakh crore as Sensex
95,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-bank-stocks-power-sensex-300-points-higher-nifty-near-25900/articleshow/113835156.cms,Mphasis,Economics,Positive,0.375,0.076,0,"IT, bank stocks power Sensex 300 points higher, Nifty near"
96,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-rout-pushes-nifty-below-23400-sensex-drops-over-300-points/articleshow/120366308.cms,Mphasis,Economics,Negative,0.45,0.04,0,"IT rout pushes Nifty below 23,400; Sensex drops over 300"
97,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-shares-fall-on-us-growth-concerns/articleshow/118955180.cms,Mphasis,Economics,Negative,0.375,0.053,0,IT shares fall on US growth concerns
98,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-drag-sensex-over-200-pts-lower-nifty-slides-below-24300-mark/articleshow/114801811.cms,Mphasis,Economics,Neutral,0.375,0.935,0,IT stocks drag Sensex over 300 pts lower; Nifty slides
99,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-hit-decade-high-3-2-dividend-yield-as-fiis-flee-should-you-buy-tcs-infosys-wipro-before-q1-results/articleshow/122310362.cms,Mphasis,Economics,Positive,0.375,0.096,0,IT stocks hit decade-high 3.2% dividend yield as FIIs flee.
100,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-in-focus-as-trump-tariffs-fuel-inflation-fears/articleshow/119928465.cms,Mphasis,Economics,Negative,0.45,0.19,0,"Persistent, TCS, Wipro and other IT stocks fall up to"
