Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
11,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/from-cyient-to-tcs-49-it-stocks-see-fii-selling-amid-year-long-slump-do-you-own-any/articleshow/125970165.cms,HCLTech,AI,Positive,0.275,0.204,0,"From Cyient to TCS, 49 IT stocks see FII selling"
12,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tech-shares-in-focus-after-q4-earnings-meet-estimates-should-you-buy-sell-or-hold/articleshow/120538033.cms,HCLTech,AI,Positive,0.275,0.099,0,"HCL Tech jumps 6% as Q4 earnings meet expectations: Buy,"
13,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-giants-add-22-billion-to-market-cap-in-just-2-days/articleshow/106862587.cms,HCLTech,AI,Positive,0.375,0.116,0,IT giants add $22 billion to market cap in just
14,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-sector-stabilising-motilal-oswal-sees-1633-upside-in-hcl-tech-coforge/articleshow/125101040.cms,HCLTech,AI,Positive,0.475,0.187,0,IT sector stabilising; Motilal Oswal sees 16–33% upside in HCL
15,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/pressure-amps-up-on-infosys-wipro-to-beat-high-expectations-amid-india-correction-woes/articleshow/114134986.cms,HCLTech,AI,Positive,0.2,0.118,0,"Pressure amps up on Infosys, Wipro to beat high expectations"
16,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/rs-2-3-lakh-crore-comeback-it-stocks-roar-to-life-but-are-they-running-on-low-battery/articleshow/120682907.cms,HCLTech,AI,Positive,0.3,0.161,0,"Rs 2.3 lakh crore comeback: IT stocks roar to life,"
17,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stable-largecaps-or-high-growth-tier-2-bets-investors-it-stock-conundrum-at-play/articleshow/119931088.cms,HCLTech,AI,Positive,0.275,0.143,0,Stable largecaps or high-growth tier-2 bets? Investors' IT stock conundrum
18,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sustained-deal-momentum-discretionary-pick-up-hint-at-a-better-fy26-for-infosys/articleshow/117306497.cms,HCLTech,AI,Positive,0.475,0.152,0,"Deal momentum, discretionary spend pickup hint at a better FY26"
19,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/tcs-in-for-some-bounce-after-a-good-q4-show/articleshow/109297445.cms,HCLTech,AI,Positive,0.2,0.132,0,TCS in for some bounce after a good Q4 show
20,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/tcs-infosys-wipro-rally-up-to-3-as-dovish-fed-outlook-lifts-indian-it-stocks/articleshow/119240222.cms,HCLTech,AI,Positive,0.45,0.159,0,"TCS, Infosys, Wipro rally up to 3% as dovish Fed"
21,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/world-beating-55000-surge-in-india-ai-stock-fuels-bubble-fears/articleshow/126049271.cms,HCLTech,AI,Negative,0.275,0.101,0,"This Indian semiconductor stock's world-beating 55,000% rally raises AI bubble"
22,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/tcs-hcl-earnings-recovery-may-get-further-push-from-ai-demand/articleshow/111502888.cms,HCLTech,AI,Positive,0.45,0.076,0,"IT earnings: TCS, HCL earnings recovery may get further push"
23,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/tech-sector-cautiously-optimistic-cost-pressures-may-spur-opportunities-hcl-groups-roshni-nadar/articleshow/120765592.cms,HCLTech,AI,Positive,0.475,0.142,0,Tech sector cautiously optimistic; cost pressures may spur opportunities: HCL
24,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/growws-ipo-plans-apples-india-export-boom/articleshow/117207223.cms,HCLTech,AI,Neutral,0.75,1.0,0,Groww’s incoming IPO; Apple India’s export boom
25,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/ola-cabs-ceo-quits-musk-scores-big-win-in-china/articleshow/109697827.cms,HCLTech,AI,Positive,0.55,0.114,0,Ola Cabs CEO quits; Elon Musk scores big win in
26,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/technology/gurmeet-chahal-appointed-as-ceo-of-quess-global-technology-solutions/articleshow/111634011.cms,HCLTech,AI,Positive,0.55,0.147,0,Gurmeet Chahal: Gurmeet Chahal appointed as CEO of Quess Global
27,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-auto-it-slump-weighs-on-d-street-sensex-sheds-191-pts-nifty-holds-23500/articleshow/119648979.cms,HCLTech,Bytedance,Neutral,0.275,0.87,0,"Market Wrap: Auto, IT slump weighs on D-Street; Sensex sheds"
28,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/121463547.cms,HCLTech,Economics,Positive,0.5,0.172,0,Stock market update: Mining stocks down as market falls
29,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/121614446.cms,HCLTech,Economics,Positive,0.3,0.039,0,Stock market update: Sugar stocks up as market rises
30,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/121793033.cms,HCLTech,Economics,Positive,0.3,0.028,0,Stock market update: FMCG stocks down as market falls
31,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/122289063.cms,HCLTech,Economics,Negative,0.3,0.033,0,Share market update: Most active stocks on D-Street today in
32,economictimes.indiatimes.com,https://economictimes.indiatimes.com/articleshow/122289160.cms,HCLTech,Economics,Positive,0.3,0.028,0,Stock market update: Mining stocks down as market rises
33,economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/indl-goods/svs/engineering/lt-appoints-amitabh-kant-as-independent-director/articleshow/124911391.cms,HCLTech,Economics,Positive,0.3,0.121,0,L&T appoints Amitabh Kant as independent director
34,economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/ibm-signs-143-crore-lease-for-830000-sq-ft-at-embassy-reit-property/articleshow/112934168.cms,HCLTech,Economics,Positive,0.3,0.068,0,"IBM signs ₹143 crore lease for 830,000 sq ft at"
35,economictimes.indiatimes.com,https://economictimes.indiatimes.com/jobs/hr-policies-trends/at-a-bunch-of-companies-white-collar-jobs-slip-into-the-red/articleshow/112575642.cms,HCLTech,Economics,Positive,0.3,0.082,0,"At a bunch of companies, white-collar jobs slip into the"
36,economictimes.indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/broke-bank-fd-to-invest-in-stocks-bollywood-memes-explode-as-nifty-crashes/articleshow/120053761.cms,HCLTech,Economics,Negative,0.375,0.105,0,Broke bank FD to invest in stocks? Bollywood memes explode
37,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/with-13-returns-in-2024-so-far-gold-bulls-leave-sensex-behind-by-miles/articleshow/109240457.cms,HCLTech,Economics,Positive,0.375,0.069,0,"With 13% returns in 2024 so far, gold bulls leave"
38,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/buy-it-stocks-on-dips-not-big-on-pharma-but-like-specific-stocks-chakri-lokapriya/articleshow/114817045.cms,HCLTech,Economics,Neutral,0.375,1.0,0,Buy IT stocks on dips; not big on pharma but
39,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/corrections-are-an-opportunity-not-a-threat-financials-likely-to-do-well-next-12-months-vikas-khemani/articleshow/117256904.cms,HCLTech,Economics,Positive,0.375,0.041,0,"Corrections are an opportunity, not a threat; financials likely to"
40,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/could-it-make-a-meaningful-comeback-in-q1-deven-choksey-explains/articleshow/111421305.cms,HCLTech,Economics,Positive,0.45,0.085,0,Could IT make a meaningful comeback in Q1? Deven Choksey
41,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/hcl-techs-broad-based-growth-margin-boosts-signal-strong-future-performance-ravi-menon/articleshow/114244285.cms,HCLTech,Economics,Negative,0.375,0.044,0,HCL Tech's broad-based growth & margin boosts signal strong future
42,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/helios-has-been-adding-it-stocks-platform-cos-since-july-end-dinshaw-irani-explains-why/articleshow/112887413.cms,HCLTech,Economics,Negative,0.3,0.019,0,Helios has been adding IT stocks & platform cos since
43,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/is-lt-good-to-go-for-as-a-largecap-comeback-stock-neeraj-dewan-answers/articleshow/114205726.cms,HCLTech,Economics,Positive,0.55,0.124,0,Is L&T good to go for as a largecap comeback
44,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/nifty-at-record-high-aditya-agarwala-2-stock-picks/articleshow/109722587.cms,HCLTech,Economics,Positive,0.3,0.024,0,Nifty at record high? Aditya Agarwala’ 2 stock picks
45,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-is-keeping-the-bulls-running-in-the-market-chakri-lokapriya-answers/articleshow/112655143.cms,HCLTech,Economics,Positive,0.375,0.058,0,What is keeping the bulls running in the market? Chakri
46,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/what-to-do-with-bajaj-auto-dmart-manappuram-finance-and-3-other-stocks-aamar-deo-of-angel-one-decodes/articleshow/114418593.cms,HCLTech,Economics,Positive,0.3,0.077,0,"What to do with Bajaj Auto, DMart, Manappuram Finance and"
47,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/why-it-stocks-are-all-time-high-despite-growth-concerns-rana-gupta-answers/articleshow/114240031.cms,HCLTech,Economics,Positive,0.45,0.075,0,Why IT stocks are at all-time high despite growth concerns?
48,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-ban-list-zee-under-trade-ban-on-wednesday/articleshow/108252243.cms,HCLTech,Economics,Positive,0.3,0.046,0,F&O Ban List: Zee under trade ban on Wednesday
49,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-radar-deploy-bull-call-spread-in-hcl-technologies-to-play-a-bullish-view/articleshow/120084329.cms,HCLTech,Economics,Positive,0.375,0.136,0,F&O Radar | Deploy Bull Call Spread in HCL Technologies
50,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stock-strategy-how-to-trade-in-hcl-tech-icici-lombard/articleshow/107481835.cms,HCLTech,Economics,Positive,0.375,0.101,0,"F&O stock strategy: How to trade in HCL Tech, ICICI"
51,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-ril-ongc-among-top-10-trading-ideas-for-2-july-2024/articleshow/111420542.cms,HCLTech,Economics,Negative,0.3,0.159,0,"F&O stocks to buy today: RIL, ONGC among top 10"
52,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-traders-went-long-on-hdfc-bank-short-on-sbi-in-august-series/articleshow/112922025.cms,HCLTech,Economics,Positive,0.3,0.122,0,"F&O traders went long on HDFC Bank, short on SBI"
53,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/options/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,HCLTech,Economics,Positive,0.475,0.065,0,Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades
54,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/by-deal-count-it-companies-may-perform-better/articleshow/106795419.cms,HCLTech,Economics,Positive,0.475,0.029,0,"By deal count, IT companies may perform better"
55,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/d-streets-cooling-earnings-momentum-set-to-challenge-stock-rally/articleshow/111649549.cms,HCLTech,Economics,Positive,0.3,0.079,0,D-Street's cooling earnings momentum set to challenge stock rally
56,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcl-tech-q3-results-pat-grows-6-yoy-to-rs-4591-crore-revenue-up-5-rs-18-dividend-declared/articleshow/117206260.cms,HCLTech,Economics,Positive,0.475,0.057,0,HCL Technologies Q3 Results: PAT grows 6% YoY to Rs
57,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcl-tech-q4-results-preview-pat-seen-rising-8-yoy-fy26-guidance-in-focus/articleshow/120473883.cms,HCLTech,Economics,Positive,0.375,0.069,0,HCL Tech Q4 results preview: PAT seen rising 8% YoY;
58,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcl-technologies-announces-rs-18-per-share-dividend-sets-jan-17-as-record-date/articleshow/117207312.cms,HCLTech,Economics,Positive,0.475,0.069,0,"HCL Technologies announces Rs 18 per share dividend, sets Jan"
59,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hcltechs-bounceback-in-q2-holds-out-hope-of-more/articleshow/114231956.cms,HCLTech,Economics,Positive,0.475,0.15,0,HCLTech's bounceback in Q2 holds out hope of more
60,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-hcl-tech-angel-one-among-14-companies-to-announce-earnings-on-monday/articleshow/117197845.cms,HCLTech,Economics,Positive,0.375,0.075,0,"Q3 results today: HCL Tech, Angel One among 14 companies"
61,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-hcl-tech-wipro-among-18-companies-to-announce-earnings/articleshow/106748173.cms,HCLTech,Economics,Positive,0.3,0.044,0,"Q3 results today: HCL Tech, Wipro among 18 companies to"
62,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q4-results-today-hcl-tech-waaree-energies-among-16-companies-to-announce-earnings-on-tuesday/articleshow/120502065.cms,HCLTech,Economics,Neutral,0.475,0.928,0,"Q4 results today: HCL Tech, Waaree Energies among 16 companies"
63,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/18-top-stock-picks-for-2025-from-6-leading-brokers/articleshow/116842980.cms,HCLTech,Economics,Positive,0.3,0.037,0,18 top stock picks for 2025 from 6 leading brokers
64,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/187-bse500-stocks-offer-double-digit-returns-as-markets-scaled-new-heights-in-june/articleshow/111355955.cms,HCLTech,Economics,Positive,0.375,0.038,0,187 BSE500 stocks offer double digit returns as markets scaled
65,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bharti-group-emerges-as-biggest-gainer-in-samvat-2081/articleshow/124743011.cms,HCLTech,Economics,Neutral,0.3,0.945,0,Bharti Group emerges as biggest gainer in Samvat 2081
66,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-13000-crore-this-week-adani-ports-hdfc-bank-vodafone-idea-among-stocks-with-top-action/articleshow/110419859.cms,HCLTech,Economics,Positive,0.45,0.065,0,"Block deals worth over Rs 13,000 cr this week: Adani"
67,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-16400-crore-this-week-dmart-hdfc-bank-among-stocks-with-major-action/articleshow/114169351.cms,HCLTech,Economics,Positive,0.375,0.037,0,"Block deals worth over Rs 16,400 crore this week. DMart,"
68,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-5683-crore-this-week-reliance-industries-hdfc-bank-among-stocks-with-major-action/articleshow/116528025.cms,HCLTech,Economics,Positive,0.375,0.037,0,"Block deals worth over Rs 5,683 crore this week. Reliance"
69,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-8364-crore-this-week-suzlon-energy-firstcry-infosys-among-stocks-with-major-action/articleshow/112588213.cms,HCLTech,Economics,Positive,0.375,0.038,0,"Investor Frenzy: Block deals hit Rs 8,364 crore this week;"
70,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bse-500-loses-rs-34-lakh-crore-in-m-cap-in-2025-so-far-lic-trent-among-worst-hit/articleshow/118385054.cms,HCLTech,Economics,Positive,0.375,0.064,0,BSE 500 loses Rs 34 lakh crore in m-cap in
71,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/chip-is-the-new-oil-jefferies-expects-india-to-quadruple-electronics-production-to-rs-500-billion-by-2030key-stocks-to-watch/articleshow/118704743.cms,HCLTech,Economics,Positive,0.3,0.067,0,Chip is the new oil! Jefferies expects India to quadruple
72,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/coforge-wipro-and-other-it-stocks-fall-up-to-5-amid-escalating-u-s-china-trade-tensions/articleshow/120115342.cms,HCLTech,Economics,Positive,0.375,0.111,0,"Coforge, Wipro and other IT stocks fall up to 5%"
73,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/corporate-actions-this-week-hdfc-bank-hcl-technologies-to-go-ex-dividend-sanginita-chemicals-right-issue-and-more/articleshow/109853410.cms,HCLTech,Economics,Positive,0.475,0.037,0,"Corporate actions this week: HDFC Bank, HCL Technologies to go"
74,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/cyient-shares-decline-9-on-weak-q1-results-what-should-investors-do/articleshow/112033180.cms,HCLTech,Economics,Positive,0.375,0.055,0,Cyient shares decline 9% on weak Q1 results. What should
75,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/d-street-at-record-high-bullish-fo-rollovers-suggest-momentum-likely-to-continue/articleshow/113720208.cms,HCLTech,Economics,Neutral,0.3,1.0,0,"Nifty may hit 26,600 in October as bullish F&O rollovers"
76,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/d-street-up-for-7th-session-sensex-reclaims-80000/articleshow/120566132.cms,HCLTech,Economics,Neutral,0.3,1.0,0,"D-Street up for 7th session, Sensex reclaims 80,000"
77,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/eye-on-it-stocks-ahead-of-q3-results-hcl-technologies-cyient-top-picks/articleshow/106626052.cms,HCLTech,Economics,Positive,0.475,0.169,0,"Eye on IT stocks ahead of Q3 results; HCL Technologies,"
78,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fii-action-hyundai-ipo-and-5-more-factors-to-likely-impact-stock-markets-this-week/articleshow/114182733.cms,HCLTech,Economics,Negative,0.375,0.093,0,"FII action, Hyundai IPO and 5 more factors likely to"
79,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fii-action-hyundai-ipo-listing-q2-results-and-5-more-factors-to-likely-impact-stock-markets-this-week/articleshow/114389578.cms,HCLTech,Economics,Positive,0.3,0.272,0,"Hyundai listing, Q2 results among 8 factors to drive stock"
80,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fiis-dumped-rs-7k-crore-worth-paytm-shares-before-rbi-ban-look-what-else-they-sold/articleshow/107678789.cms,HCLTech,Economics,Positive,0.3,0.073,0,FIIs dumped Rs 7K-crore worth Paytm shares before RBI ban.
81,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/from-cyient-to-tcs-49-it-stocks-see-fii-selling-amid-year-long-slump-do-you-own-any/articleshow/125970165.cms,HCLTech,Economics,Positive,0.375,0.062,0,"From Cyient to TCS, 49 IT stocks see FII selling"
82,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/furloughs-to-weigh-on-q3-revenue-of-it-companies-says-motilal-report-hcl-top-buy/articleshow/106485972.cms,HCLTech,Economics,Positive,0.375,0.057,0,"Furloughs to weigh on Q3 revenue of IT companies, says"
83,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tcs-and-other-it-stocks-drop-up-to-2-amid-tariff-jitters-ahead-of-us-inflation-data/articleshow/119635548.cms,HCLTech,Economics,Positive,0.45,0.091,0,"HCL, TCS, and other IT stocks drop up to 2%"
84,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tcs-and-other-it-stocks-rise-up-to-2-after-trump-eases-tariff-worries/articleshow/119457290.cms,HCLTech,Economics,Positive,0.375,0.039,0,"HCL, TCS, and other IT stocks rise up to 2%"
85,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tech-shares-in-focus-after-q4-earnings-meet-estimates-should-you-buy-sell-or-hold/articleshow/120538033.cms,HCLTech,Economics,Positive,0.3,0.069,0,"HCL Tech jumps 6% as Q4 earnings meet expectations: Buy,"
86,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tech-shares-last-chance-to-buy-today-for-rs-18-per-share-dividend-record-date-tomorrow/articleshow/117283413.cms,HCLTech,Economics,Positive,0.475,0.155,0,HCL Tech shares: Last chance to buy today for Rs
87,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hcl-tech-shares-surge-4-on-q1-profit-beat-time-to-hold-or-buy/articleshow/111743711.cms,HCLTech,Economics,Positive,0.375,0.077,0,HCL Tech shares surge 4% on Q1 profit beat. Time
88,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-ambuja-cement-hal-hcl-tech-investec-upgrades-vedanta/articleshow/110985789.cms,HCLTech,Economics,Positive,0.375,0.077,0,"Hot Stocks: Brokerage view on Ambuja Cement, HAL, HCL Tech.;"
89,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-gail-icici-lombard-pnb-housing-and-infosys/articleshow/108934409.cms,HCLTech,Economics,Negative,0.375,0.056,0,"Hot Stocks: Brokerage view on GAIL, ICICI Lombard, PNB Housing"
90,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-hcl-technologies-zomato-bank-of-india-and-bharti-airtel/articleshow/106716090.cms,HCLTech,Economics,Positive,0.475,0.052,0,"Hot Stocks: Brokerage view on HCL Technologies, Zomato, Bank of"
91,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerages-view-on-jb-pharma-bhel-hitachi-energy-and-hcl-tech/articleshow/110319856.cms,HCLTech,Economics,Positive,0.375,0.053,0,"Hot Stocks: Brokerages view on JB Pharma, BHEL, Hitachi Energy"
92,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,HCLTech,Economics,Positive,0.475,0.065,0,Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades
93,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/indices-rebound-as-it-stocks-drive-gains-after-three-day-loss/articleshow/125237244.cms,HCLTech,Economics,Neutral,0.3,1.0,0,Indices rebound as IT stocks drive gains after three-day loss
94,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-among-other-it-stocks-slide-up-to-4-as-recession-fears-weigh-on-us-market/articleshow/118874163.cms,HCLTech,Economics,Positive,0.375,0.076,0,Infosys among other IT stocks slide up to 4% as
95,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-tcs-tumble-up-to-27-as-it-meltdown-drags-nifty-vs-global-peers-wheres-the-heartbeat-index-headed/articleshow/125264915.cms,HCLTech,Economics,Positive,0.475,0.117,0,"Infosys, TCS tumble up to 27% as IT meltdown drags"
96,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/investors-wealth-climbs-rs-21-lakh-cr-in-two-days-of-stock-market-recovery/articleshow/110773422.cms,HCLTech,Economics,Neutral,0.375,1.0,0,Investors' wealth climbs Rs 21 lakh cr in two days
97,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-bluechips-drag-sensex-over-400-points-lower-nifty-below-21950/articleshow/108694346.cms,HCLTech,Economics,Positive,0.375,0.055,0,"IT bluechips drag Sensex over 400 points lower, Nifty below"
98,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-giants-add-22-billion-to-market-cap-in-just-2-days/articleshow/106862587.cms,HCLTech,Economics,Positive,0.45,0.055,0,IT giants add $22 billion to market cap in just
99,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-sector-stabilising-motilal-oswal-sees-1633-upside-in-hcl-tech-coforge/articleshow/125101040.cms,HCLTech,Economics,Positive,0.4,0.112,0,IT sector stabilising; Motilal Oswal sees 16–33% upside in HCL
100,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-shares-fall-on-us-growth-concerns/articleshow/118955180.cms,HCLTech,Economics,Negative,0.375,0.042,0,IT shares fall on US growth concerns
101,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-in-focus-as-trump-tariffs-fuel-inflation-fears/articleshow/119928465.cms,HCLTech,Economics,Negative,0.45,0.169,0,"Persistent, TCS, Wipro and other IT stocks fall up to"
